Artist,Week,genre,Days to Peak,track,Length,Rank
No Doubt,3rd,Rock,21,Simple Kind Of Life,4:11,39.0
No Doubt,4th,Rock,21,Simple Kind Of Life,4:11,38.0
No Doubt,5th,Rock,21,Simple Kind Of Life,4:11,38.0
No Doubt,6th,Rock,21,Simple Kind Of Life,4:11,48.0
No Doubt,7th,Rock,21,Simple Kind Of Life,4:11,52.0
No Doubt,8th,Rock,21,Simple Kind Of Life,4:11,55.0
No Doubt,9th,Rock,21,Simple Kind Of Life,4:11,80.0
Nu Flavor,1st,R&B,14,3 Little Words,3:54,97.0
Nu Flavor,2nd,R&B,14,3 Little Words,3:54,97.0
Nu Flavor,3rd,R&B,14,3 Little Words,3:54,89.0
Nu Flavor,4th,R&B,14,3 Little Words,3:54,89.0
Nu Flavor,5th,R&B,14,3 Little Words,3:54,94.0
Nu Flavor,6th,R&B,14,3 Little Words,3:54,90.0
Nu Flavor,7th,R&B,14,3 Little Words,3:54,99.0
Nu Flavor,8th,R&B,14,3 Little Words,3:54,97.0
Nu Flavor,9th,R&B,14,3 Little Words,3:54,98.0
"Offspring, The",1st,Rock,14,Original Prankster,3:42,74.0
"Offspring, The",2nd,Rock,14,Original Prankster,3:42,71.0
"Offspring, The",3rd,Rock,14,Original Prankster,3:42,70.0
"Offspring, The",4th,Rock,14,Original Prankster,3:42,70.0
"Offspring, The",5th,Rock,14,Original Prankster,3:42,77.0
"Offspring, The",6th,Rock,14,Original Prankster,3:42,78.0
"Offspring, The",7th,Rock,14,Original Prankster,3:42,91.0
"Offspring, The",8th,Rock,14,Original Prankster,3:42,89.0
"Offspring, The",9th,Rock,14,Original Prankster,3:42,92.0
"Paisley, Brad",10th,Country,63,We Danced,3:45,29.0
"Paisley, Brad",11th,Country,63,We Danced,3:45,36.0
"Paisley, Brad",12th,Country,63,We Danced,3:45,42.0
"Paisley, Brad",13th,Country,63,We Danced,3:45,55.0
"Paisley, Brad",14th,Country,63,We Danced,3:45,53.0
"Paisley, Brad",15th,Country,63,We Danced,3:45,57.0
"Paisley, Brad",16th,Country,63,We Danced,3:45,64.0
"Paisley, Brad",17th,Country,63,We Danced,3:45,72.0
"Paisley, Brad",18th,Country,63,We Danced,3:45,84.0
"Paisley, Brad",19th,Country,63,We Danced,3:45,83.0
"Paisley, Brad",1st,Country,7,Me Neither,3:19,87.0
"Paisley, Brad",1st,Country,63,We Danced,3:45,71.0
"Paisley, Brad",20th,Country,63,We Danced,3:45,86.0
"Paisley, Brad",2nd,Country,7,Me Neither,3:19,85.0
"Paisley, Brad",2nd,Country,63,We Danced,3:45,68.0
"Paisley, Brad",3rd,Country,7,Me Neither,3:19,90.0
"Paisley, Brad",3rd,Country,63,We Danced,3:45,52.0
"Paisley, Brad",4th,Country,7,Me Neither,3:19,92.0
"Paisley, Brad",4th,Country,63,We Danced,3:45,52.0
"Paisley, Brad",5th,Country,63,We Danced,3:45,45.0
"Paisley, Brad",6th,Country,63,We Danced,3:45,42.0
"Paisley, Brad",7th,Country,63,We Danced,3:45,39.0
"Paisley, Brad",8th,Country,63,We Danced,3:45,34.0
"Paisley, Brad",9th,Country,63,We Danced,3:45,34.0
Papa Roach,10th,Rock,126,Last Resort,3:19,64.0
Papa Roach,11th,Rock,126,Last Resort,3:19,63.0
Papa Roach,12th,Rock,126,Last Resort,3:19,60.0
Papa Roach,13th,Rock,126,Last Resort,3:19,65.0
Papa Roach,14th,Rock,126,Last Resort,3:19,66.0
Papa Roach,15th,Rock,126,Last Resort,3:19,62.0
Papa Roach,16th,Rock,126,Last Resort,3:19,66.0
Papa Roach,17th,Rock,126,Last Resort,3:19,64.0
Papa Roach,18th,Rock,126,Last Resort,3:19,64.0
Papa Roach,19th,Rock,126,Last Resort,3:19,57.0
Papa Roach,1st,Rock,126,Last Resort,3:19,75.0
Papa Roach,20th,Rock,126,Last Resort,3:19,72.0
Papa Roach,2nd,Rock,126,Last Resort,3:19,71.0
Papa Roach,3rd,Rock,126,Last Resort,3:19,69.0
Papa Roach,4th,Rock,126,Last Resort,3:19,69.0
Papa Roach,5th,Rock,126,Last Resort,3:19,66.0
Papa Roach,6th,Rock,126,Last Resort,3:19,64.0
Papa Roach,7th,Rock,126,Last Resort,3:19,61.0
Papa Roach,8th,Rock,126,Last Resort,3:19,61.0
Papa Roach,9th,Rock,126,Last Resort,3:19,66.0
Pearl Jam,1st,Rock,0,Nothing As It Seems,5:20,49.0
Pearl Jam,2nd,Rock,0,Nothing As It Seems,5:20,70.0
Pearl Jam,3rd,Rock,0,Nothing As It Seems,5:20,84.0
Pearl Jam,4th,Rock,0,Nothing As It Seems,5:20,89.0
Pearl Jam,5th,Rock,0,Nothing As It Seems,5:20,93.0
Pearl Jam,6th,Rock,0,Nothing As It Seems,5:20,91.0
Pink,10th,Rock,35,There U Go,3:23,15.0
Pink,10th,Rock,105,Most Girls,4:06,8.0
Pink,11th,Rock,35,There U Go,3:23,15.0
Pink,11th,Rock,105,Most Girls,4:06,5.0
Pink,12th,Rock,35,There U Go,3:23,17.0
Pink,12th,Rock,105,Most Girls,4:06,5.0
Pink,13th,Rock,35,There U Go,3:23,19.0
Pink,13th,Rock,105,Most Girls,4:06,5.0
Pink,14th,Rock,35,There U Go,3:23,16.0
Pink,14th,Rock,105,Most Girls,4:06,6.0
Pink,15th,Rock,35,There U Go,3:23,15.0
Pink,15th,Rock,105,Most Girls,4:06,5.0
Pink,16th,Rock,35,There U Go,3:23,14.0
Pink,16th,Rock,105,Most Girls,4:06,4.0
Pink,17th,Rock,35,There U Go,3:23,12.0
Pink,17th,Rock,105,Most Girls,4:06,6.0
Pink,18th,Rock,35,There U Go,3:23,10.0
Pink,18th,Rock,105,Most Girls,4:06,8.0
Pink,19th,Rock,35,There U Go,3:23,10.0
Pink,19th,Rock,105,Most Girls,4:06,11.0
Pink,1st,Rock,35,There U Go,3:23,25.0
Pink,1st,Rock,105,Most Girls,4:06,85.0
Pink,20th,Rock,35,There U Go,3:23,10.0
Pink,20th,Rock,105,Most Girls,4:06,14.0
Pink,21st,Rock,35,There U Go,3:23,8.0
Pink,21st,Rock,105,Most Girls,4:06,14.0
Pink,22nd,Rock,35,There U Go,3:23,9.0
Pink,22nd,Rock,105,Most Girls,4:06,16.0
Pink,23rd,Rock,35,There U Go,3:23,12.0
Pink,23rd,Rock,105,Most Girls,4:06,18.0
Pink,24th,Rock,35,There U Go,3:23,16.0
Pink,24th,Rock,105,Most Girls,4:06,21.0
Pink,25th,Rock,35,There U Go,3:23,20.0
Pink,25th,Rock,105,Most Girls,4:06,26.0
Pink,26th,Rock,35,There U Go,3:23,22.0
Pink,26th,Rock,105,Most Girls,4:06,39.0
Pink,27th,Rock,35,There U Go,3:23,33.0
Pink,27th,Rock,105,Most Girls,4:06,46.0
Pink,28th,Rock,35,There U Go,3:23,39.0
Pink,29th,Rock,35,There U Go,3:23,39.0
Pink,2nd,Rock,35,There U Go,3:23,15.0
Pink,2nd,Rock,105,Most Girls,4:06,70.0
Pink,30th,Rock,35,There U Go,3:23,41.0
Pink,31st,Rock,35,There U Go,3:23,46.0
Pink,32nd,Rock,35,There U Go,3:23,44.0
Pink,3rd,Rock,35,There U Go,3:23,12.0
Pink,3rd,Rock,105,Most Girls,4:06,52.0
Pink,4th,Rock,35,There U Go,3:23,11.0
Pink,4th,Rock,105,Most Girls,4:06,36.0
Pink,5th,Rock,35,There U Go,3:23,11.0
Pink,5th,Rock,105,Most Girls,4:06,27.0
Pink,6th,Rock,35,There U Go,3:23,7.0
Pink,6th,Rock,105,Most Girls,4:06,21.0
Pink,7th,Rock,35,There U Go,3:23,7.0
Pink,7th,Rock,105,Most Girls,4:06,15.0
Pink,8th,Rock,35,There U Go,3:23,12.0
Pink,8th,Rock,105,Most Girls,4:06,13.0
Pink,9th,Rock,35,There U Go,3:23,14.0
Pink,9th,Rock,105,Most Girls,4:06,12.0
"Price, Kelly",10th,Rock,70,You Should've Told Me,3:12,68.0
"Price, Kelly",11th,Rock,70,You Should've Told Me,3:12,64.0
"Price, Kelly",12th,Rock,70,You Should've Told Me,3:12,64.0
"Price, Kelly",13th,Rock,70,You Should've Told Me,3:12,68.0
"Price, Kelly",14th,Rock,70,You Should've Told Me,3:12,70.0
"Price, Kelly",15th,Rock,70,You Should've Told Me,3:12,74.0
"Price, Kelly",16th,Rock,70,You Should've Told Me,3:12,90.0
"Price, Kelly",17th,Rock,70,You Should've Told Me,3:12,86.0
"Price, Kelly",18th,Rock,70,You Should've Told Me,3:12,85.0
"Price, Kelly",19th,Rock,70,You Should've Told Me,3:12,93.0
"Price, Kelly",1st,Rock,7,Love Sets You Free,3:46,92.0
"Price, Kelly",1st,Rock,21,As We Lay,6:20,82.0
"Price, Kelly",1st,Rock,70,You Should've Told Me,3:12,91.0
"Price, Kelly",20th,Rock,70,You Should've Told Me,3:12,92.0
"Price, Kelly",2nd,Rock,7,Love Sets You Free,3:46,91.0
"Price, Kelly",2nd,Rock,21,As We Lay,6:20,69.0
"Price, Kelly",2nd,Rock,70,You Should've Told Me,3:12,91.0
"Price, Kelly",3rd,Rock,7,Love Sets You Free,3:46,98.0
"Price, Kelly",3rd,Rock,21,As We Lay,6:20,69.0
"Price, Kelly",3rd,Rock,70,You Should've Told Me,3:12,91.0
"Price, Kelly",4th,Rock,7,Love Sets You Free,3:46,100.0
"Price, Kelly",4th,Rock,21,As We Lay,6:20,64.0
"Price, Kelly",4th,Rock,70,You Should've Told Me,3:12,87.0
"Price, Kelly",5th,Rock,21,As We Lay,6:20,71.0
"Price, Kelly",5th,Rock,70,You Should've Told Me,3:12,86.0
"Price, Kelly",6th,Rock,21,As We Lay,6:20,79.0
"Price, Kelly",6th,Rock,70,You Should've Told Me,3:12,79.0
"Price, Kelly",7th,Rock,21,As We Lay,6:20,82.0
"Price, Kelly",7th,Rock,70,You Should've Told Me,3:12,79.0
"Price, Kelly",8th,Rock,21,As We Lay,6:20,89.0
"Price, Kelly",8th,Rock,70,You Should've Told Me,3:12,75.0
"Price, Kelly",9th,Rock,70,You Should've Told Me,3:12,70.0
Profyle,10th,R&B,42,Liar,3:57,33.0
Profyle,11th,R&B,42,Liar,3:57,35.0
Profyle,12th,R&B,42,Liar,3:57,43.0
Profyle,13th,R&B,42,Liar,3:57,54.0
Profyle,14th,R&B,42,Liar,3:57,61.0
Profyle,15th,R&B,42,Liar,3:57,69.0
Profyle,16th,R&B,42,Liar,3:57,75.0
Profyle,17th,R&B,42,Liar,3:57,86.0
Profyle,18th,R&B,42,Liar,3:57,81.0
Profyle,19th,R&B,42,Liar,3:57,94.0
Profyle,1st,R&B,42,Liar,3:57,52.0
Profyle,20th,R&B,42,Liar,3:57,99.0
Profyle,2nd,R&B,42,Liar,3:57,32.0
Profyle,3rd,R&B,42,Liar,3:57,25.0
Profyle,4th,R&B,42,Liar,3:57,17.0
Profyle,5th,R&B,42,Liar,3:57,16.0
Profyle,6th,R&B,42,Liar,3:57,16.0
Profyle,7th,R&B,42,Liar,3:57,14.0
Profyle,8th,R&B,42,Liar,3:57,19.0
Profyle,9th,R&B,42,Liar,3:57,24.0
Puff Daddy,1st,Rap,7,Best Friend,5:33,65.0
Puff Daddy,2nd,Rap,7,Best Friend,5:33,59.0
Puff Daddy,3rd,Rap,7,Best Friend,5:33,62.0
Puff Daddy,4th,Rap,7,Best Friend,5:33,79.0
Puff Daddy,5th,Rap,7,Best Friend,5:33,99.0
Q-Tip,1st,Rock,0,Breathe And Stop,4:06,71.0
Q-Tip,2nd,Rock,0,Breathe And Stop,4:06,71.0
Q-Tip,3rd,Rock,0,Breathe And Stop,4:06,81.0
Q-Tip,4th,Rock,0,Breathe And Stop,4:06,82.0
Q-Tip,5th,Rock,0,Breathe And Stop,4:06,96.0
R.E.M.,10th,Rock,35,The Great Beyond,4:10,59.0
R.E.M.,11th,Rock,35,The Great Beyond,4:10,60.0
R.E.M.,12th,Rock,35,The Great Beyond,4:10,63.0
R.E.M.,13th,Rock,35,The Great Beyond,4:10,79.0
R.E.M.,14th,Rock,35,The Great Beyond,4:10,91.0
R.E.M.,1st,Rock,35,The Great Beyond,4:10,79.0
R.E.M.,2nd,Rock,35,The Great Beyond,4:10,79.0
R.E.M.,3rd,Rock,35,The Great Beyond,4:10,70.0
R.E.M.,4th,Rock,35,The Great Beyond,4:10,62.0
R.E.M.,5th,Rock,35,The Great Beyond,4:10,60.0
R.E.M.,6th,Rock,35,The Great Beyond,4:10,57.0
R.E.M.,7th,Rock,35,The Great Beyond,4:10,61.0
R.E.M.,8th,Rock,35,The Great Beyond,4:10,66.0
R.E.M.,9th,Rock,35,The Great Beyond,4:10,60.0
Rascal Flatts,10th,Country,98,Prayin' For Daylight,3:36,54.0
Rascal Flatts,11th,Country,98,Prayin' For Daylight,3:36,49.0
Rascal Flatts,12th,Country,98,Prayin' For Daylight,3:36,46.0
Rascal Flatts,13th,Country,98,Prayin' For Daylight,3:36,46.0
Rascal Flatts,14th,Country,98,Prayin' For Daylight,3:36,41.0
Rascal Flatts,15th,Country,98,Prayin' For Daylight,3:36,38.0
Rascal Flatts,16th,Country,98,Prayin' For Daylight,3:36,38.0
Rascal Flatts,17th,Country,98,Prayin' For Daylight,3:36,47.0
Rascal Flatts,18th,Country,98,Prayin' For Daylight,3:36,65.0
Rascal Flatts,19th,Country,98,Prayin' For Daylight,3:36,72.0
Rascal Flatts,1st,Country,98,Prayin' For Daylight,3:36,87.0
Rascal Flatts,20th,Country,98,Prayin' For Daylight,3:36,77.0
Rascal Flatts,2nd,Country,98,Prayin' For Daylight,3:36,78.0
Rascal Flatts,3rd,Country,98,Prayin' For Daylight,3:36,72.0
Rascal Flatts,4th,Country,98,Prayin' For Daylight,3:36,68.0
Rascal Flatts,5th,Country,98,Prayin' For Daylight,3:36,66.0
Rascal Flatts,6th,Country,98,Prayin' For Daylight,3:36,64.0
Rascal Flatts,7th,Country,98,Prayin' For Daylight,3:36,58.0
Rascal Flatts,8th,Country,98,Prayin' For Daylight,3:36,58.0
Rascal Flatts,9th,Country,98,Prayin' For Daylight,3:36,56.0
"Raye, Collin",10th,Country,98,Couldn't Last A Moment,3:40,49.0
"Raye, Collin",11th,Country,98,Couldn't Last A Moment,3:40,48.0
"Raye, Collin",12th,Country,98,Couldn't Last A Moment,3:40,46.0
"Raye, Collin",13th,Country,98,Couldn't Last A Moment,3:40,44.0
"Raye, Collin",14th,Country,98,Couldn't Last A Moment,3:40,44.0
"Raye, Collin",15th,Country,98,Couldn't Last A Moment,3:40,43.0
"Raye, Collin",16th,Country,98,Couldn't Last A Moment,3:40,45.0
"Raye, Collin",17th,Country,98,Couldn't Last A Moment,3:40,53.0
"Raye, Collin",18th,Country,98,Couldn't Last A Moment,3:40,66.0
"Raye, Collin",19th,Country,98,Couldn't Last A Moment,3:40,73.0
"Raye, Collin",1st,Country,98,Couldn't Last A Moment,3:40,91.0
"Raye, Collin",20th,Country,98,Couldn't Last A Moment,3:40,89.0
"Raye, Collin",2nd,Country,98,Couldn't Last A Moment,3:40,85.0
"Raye, Collin",3rd,Country,98,Couldn't Last A Moment,3:40,75.0
"Raye, Collin",4th,Country,98,Couldn't Last A Moment,3:40,73.0
"Raye, Collin",5th,Country,98,Couldn't Last A Moment,3:40,67.0
"Raye, Collin",6th,Country,98,Couldn't Last A Moment,3:40,63.0
"Raye, Collin",7th,Country,98,Couldn't Last A Moment,3:40,63.0
"Raye, Collin",8th,Country,98,Couldn't Last A Moment,3:40,63.0
"Raye, Collin",9th,Country,98,Couldn't Last A Moment,3:40,56.0
Red Hot Chili Peppers,10th,Rock,77,Californication,5:21,79.0
Red Hot Chili Peppers,10th,Rock,105,Otherside,4:13,29.0
Red Hot Chili Peppers,11th,Rock,77,Californication,5:21,74.0
Red Hot Chili Peppers,11th,Rock,105,Otherside,4:13,29.0
Red Hot Chili Peppers,12th,Rock,77,Californication,5:21,69.0
Red Hot Chili Peppers,12th,Rock,105,Otherside,4:13,29.0
Red Hot Chili Peppers,13th,Rock,77,Californication,5:21,74.0
Red Hot Chili Peppers,13th,Rock,105,Otherside,4:13,29.0
Red Hot Chili Peppers,14th,Rock,77,Californication,5:21,75.0
Red Hot Chili Peppers,14th,Rock,105,Otherside,4:13,24.0
Red Hot Chili Peppers,15th,Rock,77,Californication,5:21,77.0
Red Hot Chili Peppers,15th,Rock,105,Otherside,4:13,18.0
Red Hot Chili Peppers,16th,Rock,77,Californication,5:21,71.0
Red Hot Chili Peppers,16th,Rock,105,Otherside,4:13,14.0
Red Hot Chili Peppers,17th,Rock,77,Californication,5:21,78.0
Red Hot Chili Peppers,17th,Rock,105,Otherside,4:13,15.0
Red Hot Chili Peppers,18th,Rock,77,Californication,5:21,89.0
Red Hot Chili Peppers,18th,Rock,105,Otherside,4:13,16.0
Red Hot Chili Peppers,19th,Rock,77,Californication,5:21,97.0
Red Hot Chili Peppers,19th,Rock,105,Otherside,4:13,19.0
Red Hot Chili Peppers,1st,Rock,77,Californication,5:21,72.0
Red Hot Chili Peppers,1st,Rock,105,Otherside,4:13,80.0
Red Hot Chili Peppers,20th,Rock,105,Otherside,4:13,22.0
Red Hot Chili Peppers,21st,Rock,105,Otherside,4:13,29.0
Red Hot Chili Peppers,22nd,Rock,105,Otherside,4:13,45.0
Red Hot Chili Peppers,2nd,Rock,77,Californication,5:21,72.0
Red Hot Chili Peppers,2nd,Rock,105,Otherside,4:13,72.0
Red Hot Chili Peppers,3rd,Rock,77,Californication,5:21,72.0
Red Hot Chili Peppers,3rd,Rock,105,Otherside,4:13,65.0
Red Hot Chili Peppers,4th,Rock,77,Californication,5:21,77.0
Red Hot Chili Peppers,4th,Rock,105,Otherside,4:13,52.0
Red Hot Chili Peppers,5th,Rock,77,Californication,5:21,79.0
Red Hot Chili Peppers,5th,Rock,105,Otherside,4:13,51.0
Red Hot Chili Peppers,6th,Rock,77,Californication,5:21,77.0
Red Hot Chili Peppers,6th,Rock,105,Otherside,4:13,49.0
Red Hot Chili Peppers,7th,Rock,77,Californication,5:21,75.0
Red Hot Chili Peppers,7th,Rock,105,Otherside,4:13,40.0
Red Hot Chili Peppers,8th,Rock,77,Californication,5:21,84.0
Red Hot Chili Peppers,8th,Rock,105,Otherside,4:13,37.0
Red Hot Chili Peppers,9th,Rock,77,Californication,5:21,85.0
Red Hot Chili Peppers,9th,Rock,105,Otherside,4:13,32.0
"Rimes, LeAnn",10th,Country,7,Can't Fight The Moonlight,3:33,79.0
"Rimes, LeAnn",10th,Country,77,Big Deal,3:03,26.0
"Rimes, LeAnn",10th,Country,77,I Need You,3:42,50.0
"Rimes, LeAnn",11th,Country,7,Can't Fight The Moonlight,3:33,77.0
"Rimes, LeAnn",11th,Country,77,Big Deal,3:03,26.0
"Rimes, LeAnn",11th,Country,77,I Need You,3:42,13.0
"Rimes, LeAnn",12th,Country,7,Can't Fight The Moonlight,3:33,76.0
"Rimes, LeAnn",12th,Country,77,Big Deal,3:03,23.0
"Rimes, LeAnn",12th,Country,77,I Need You,3:42,11.0
"Rimes, LeAnn",13th,Country,7,Can't Fight The Moonlight,3:33,79.0
"Rimes, LeAnn",13th,Country,77,Big Deal,3:03,30.0
"Rimes, LeAnn",13th,Country,77,I Need You,3:42,11.0
"Rimes, LeAnn",14th,Country,7,Can't Fight The Moonlight,3:33,81.0
"Rimes, LeAnn",14th,Country,77,Big Deal,3:03,28.0
"Rimes, LeAnn",14th,Country,77,I Need You,3:42,15.0
"Rimes, LeAnn",15th,Country,7,Can't Fight The Moonlight,3:33,88.0
"Rimes, LeAnn",15th,Country,77,Big Deal,3:03,27.0
"Rimes, LeAnn",15th,Country,77,I Need You,3:42,12.0
"Rimes, LeAnn",16th,Country,7,Can't Fight The Moonlight,3:33,85.0
"Rimes, LeAnn",16th,Country,77,Big Deal,3:03,25.0
"Rimes, LeAnn",16th,Country,77,I Need You,3:42,12.0
"Rimes, LeAnn",17th,Country,7,Can't Fight The Moonlight,3:33,86.0
"Rimes, LeAnn",17th,Country,77,Big Deal,3:03,31.0
"Rimes, LeAnn",17th,Country,77,I Need You,3:42,13.0
"Rimes, LeAnn",18th,Country,7,Can't Fight The Moonlight,3:33,79.0
"Rimes, LeAnn",18th,Country,77,Big Deal,3:03,43.0
"Rimes, LeAnn",18th,Country,77,I Need You,3:42,16.0
"Rimes, LeAnn",19th,Country,7,Can't Fight The Moonlight,3:33,87.0
"Rimes, LeAnn",19th,Country,77,Big Deal,3:03,56.0
"Rimes, LeAnn",19th,Country,77,I Need You,3:42,19.0
"Rimes, LeAnn",1st,Country,7,Can't Fight The Moonlight,3:33,82.0
"Rimes, LeAnn",1st,Country,77,Big Deal,3:03,71.0
"Rimes, LeAnn",1st,Country,77,I Need You,3:42,77.0
"Rimes, LeAnn",20th,Country,7,Can't Fight The Moonlight,3:33,93.0
"Rimes, LeAnn",20th,Country,77,Big Deal,3:03,70.0
"Rimes, LeAnn",20th,Country,77,I Need You,3:42,21.0
"Rimes, LeAnn",21st,Country,77,I Need You,3:42,21.0
"Rimes, LeAnn",22nd,Country,77,I Need You,3:42,24.0
"Rimes, LeAnn",23rd,Country,77,I Need You,3:42,25.0
"Rimes, LeAnn",24th,Country,77,I Need You,3:42,30.0
"Rimes, LeAnn",25th,Country,77,I Need You,3:42,41.0
"Rimes, LeAnn",2nd,Country,7,Can't Fight The Moonlight,3:33,71.0
"Rimes, LeAnn",2nd,Country,77,Big Deal,3:03,52.0
"Rimes, LeAnn",2nd,Country,77,I Need You,3:42,68.0
"Rimes, LeAnn",3rd,Country,7,Can't Fight The Moonlight,3:33,79.0
"Rimes, LeAnn",3rd,Country,77,Big Deal,3:03,51.0
"Rimes, LeAnn",3rd,Country,77,I Need You,3:42,67.0
"Rimes, LeAnn",4th,Country,7,Can't Fight The Moonlight,3:33,83.0
"Rimes, LeAnn",4th,Country,77,Big Deal,3:03,51.0
"Rimes, LeAnn",4th,Country,77,I Need You,3:42,63.0
"Rimes, LeAnn",5th,Country,7,Can't Fight The Moonlight,3:33,96.0
"Rimes, LeAnn",5th,Country,77,Big Deal,3:03,51.0
"Rimes, LeAnn",5th,Country,77,I Need You,3:42,59.0
"Rimes, LeAnn",6th,Country,7,Can't Fight The Moonlight,3:33,99.0
"Rimes, LeAnn",6th,Country,77,Big Deal,3:03,48.0
"Rimes, LeAnn",6th,Country,77,I Need You,3:42,59.0
"Rimes, LeAnn",7th,Country,7,Can't Fight The Moonlight,3:33,78.0
"Rimes, LeAnn",7th,Country,77,Big Deal,3:03,41.0
"Rimes, LeAnn",7th,Country,77,I Need You,3:42,59.0
"Rimes, LeAnn",8th,Country,7,Can't Fight The Moonlight,3:33,78.0
"Rimes, LeAnn",8th,Country,77,Big Deal,3:03,37.0
"Rimes, LeAnn",8th,Country,77,I Need You,3:42,53.0
"Rimes, LeAnn",9th,Country,7,Can't Fight The Moonlight,3:33,83.0
"Rimes, LeAnn",9th,Country,77,Big Deal,3:03,29.0
"Rimes, LeAnn",9th,Country,77,I Need You,3:42,51.0
"Rogers, Kenny",10th,Country,56,Buy Me A Rose,3:46,40.0
"Rogers, Kenny",11th,Country,56,Buy Me A Rose,3:46,46.0
"Rogers, Kenny",12th,Country,56,Buy Me A Rose,3:46,54.0
"Rogers, Kenny",13th,Country,56,Buy Me A Rose,3:46,58.0
"Rogers, Kenny",14th,Country,56,Buy Me A Rose,3:46,66.0
"Rogers, Kenny",15th,Country,56,Buy Me A Rose,3:46,73.0
"Rogers, Kenny",16th,Country,56,Buy Me A Rose,3:46,82.0
"Rogers, Kenny",17th,Country,56,Buy Me A Rose,3:46,86.0
"Rogers, Kenny",18th,Country,56,Buy Me A Rose,3:46,84.0
"Rogers, Kenny",19th,Country,56,Buy Me A Rose,3:46,88.0
"Rogers, Kenny",1st,Country,56,Buy Me A Rose,3:46,79.0
"Rogers, Kenny",20th,Country,56,Buy Me A Rose,3:46,91.0
"Rogers, Kenny",2nd,Country,56,Buy Me A Rose,3:46,72.0
"Rogers, Kenny",3rd,Country,56,Buy Me A Rose,3:46,65.0
"Rogers, Kenny",4th,Country,56,Buy Me A Rose,3:46,65.0
"Rogers, Kenny",5th,Country,56,Buy Me A Rose,3:46,54.0
"Rogers, Kenny",6th,Country,56,Buy Me A Rose,3:46,46.0
"Rogers, Kenny",7th,Country,56,Buy Me A Rose,3:46,46.0
"Rogers, Kenny",8th,Country,56,Buy Me A Rose,3:46,43.0
"Rogers, Kenny",9th,Country,56,Buy Me A Rose,3:46,40.0
Ruff Endz,10th,Rock,63,No More,3:56,5.0
Ruff Endz,11th,Rock,63,No More,3:56,8.0
Ruff Endz,12th,Rock,63,No More,3:56,8.0
Ruff Endz,13th,Rock,63,No More,3:56,10.0
Ruff Endz,14th,Rock,63,No More,3:56,12.0
Ruff Endz,15th,Rock,63,No More,3:56,14.0
Ruff Endz,16th,Rock,63,No More,3:56,15.0
Ruff Endz,17th,Rock,63,No More,3:56,19.0
Ruff Endz,18th,Rock,63,No More,3:56,23.0
Ruff Endz,19th,Rock,63,No More,3:56,21.0
Ruff Endz,1st,Rock,63,No More,3:56,76.0
Ruff Endz,20th,Rock,63,No More,3:56,18.0
Ruff Endz,21st,Rock,63,No More,3:56,19.0
Ruff Endz,22nd,Rock,63,No More,3:56,22.0
Ruff Endz,23rd,Rock,63,No More,3:56,23.0
Ruff Endz,24th,Rock,63,No More,3:56,24.0
Ruff Endz,25th,Rock,63,No More,3:56,33.0
Ruff Endz,26th,Rock,63,No More,3:56,38.0
Ruff Endz,2nd,Rock,63,No More,3:56,38.0
Ruff Endz,3rd,Rock,63,No More,3:56,19.0
Ruff Endz,4th,Rock,63,No More,3:56,17.0
Ruff Endz,5th,Rock,63,No More,3:56,12.0
Ruff Endz,6th,Rock,63,No More,3:56,15.0
Ruff Endz,7th,Rock,63,No More,3:56,12.0
Ruff Endz,8th,Rock,63,No More,3:56,10.0
Ruff Endz,9th,Rock,63,No More,3:56,7.0
Sammie,10th,Rock,77,I Like It,4:09,29.0
Sammie,11th,Rock,77,I Like It,4:09,29.0
Sammie,12th,Rock,77,I Like It,4:09,24.0
Sammie,13th,Rock,77,I Like It,4:09,36.0
Sammie,14th,Rock,77,I Like It,4:09,46.0
Sammie,15th,Rock,77,I Like It,4:09,52.0
Sammie,16th,Rock,77,I Like It,4:09,61.0
Sammie,17th,Rock,77,I Like It,4:09,83.0
Sammie,18th,Rock,77,I Like It,4:09,93.0
Sammie,19th,Rock,77,I Like It,4:09,91.0
Sammie,1st,Rock,77,I Like It,4:09,85.0
Sammie,20th,Rock,77,I Like It,4:09,89.0
Sammie,2nd,Rock,77,I Like It,4:09,68.0
Sammie,3rd,Rock,77,I Like It,4:09,58.0
Sammie,4th,Rock,77,I Like It,4:09,44.0
Sammie,5th,Rock,77,I Like It,4:09,40.0
Sammie,6th,Rock,77,I Like It,4:09,33.0
Sammie,7th,Rock,77,I Like It,4:09,30.0
Sammie,8th,Rock,77,I Like It,4:09,29.0
Sammie,9th,Rock,77,I Like It,4:09,37.0
Santana,10th,Rock,56,"Maria, Maria",4:18,1.0
Santana,11th,Rock,56,"Maria, Maria",4:18,1.0
Santana,12th,Rock,56,"Maria, Maria",4:18,1.0
Santana,13th,Rock,56,"Maria, Maria",4:18,1.0
Santana,14th,Rock,56,"Maria, Maria",4:18,1.0
Santana,15th,Rock,56,"Maria, Maria",4:18,1.0
Santana,16th,Rock,56,"Maria, Maria",4:18,1.0
Santana,17th,Rock,56,"Maria, Maria",4:18,1.0
Santana,18th,Rock,56,"Maria, Maria",4:18,1.0
Santana,19th,Rock,56,"Maria, Maria",4:18,8.0
Santana,1st,Rock,56,"Maria, Maria",4:18,15.0
Santana,20th,Rock,56,"Maria, Maria",4:18,15.0
