Delivery Date,Platform Name,IO Tactic,Market,Period,Year ,Creative Tag,Creative Size,Impressions,Clicks,Billable Spend,eCPM,CTR,Client Weighted Hard Total Conversions,Client Total Revenue,ROAS
25-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,11613.00,7.00,36.69,3.16,0.00,2.00,48.29,1.32
25-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,2290.00,5.00,15.19,6.63,0.00,13.00,253.74,16.70
25-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,8834.00,18.00,54.04,6.12,0.00,59.00,1004.66,18.59
25-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
25-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
25-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,51227.00,58.00,115.05,2.25,0.00,25.00,450.98,3.92
25-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,147884.00,127.00,322.35,2.18,0.00,65.00,1287.04,3.99
25-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,7191.00,8.00,53.36,7.42,0.00,77.00,1428.71,26.78
25-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,20325.00,11.00,145.14,7.14,0.00,242.00,4289.69,29.56
26-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,160x600,4120.00,11.00,12.90,3.13,0.00,0.00,0.00,0.00
26-Oct-14,APPNEXUS,Channel,Atlanta,P10,2014.00,,728x90,9606.00,9.00,31.63,3.29,0.00,0.00,0.00,0.00
26-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,160x600,1870.00,2.00,11.32,6.05,0.00,14.00,178.33,15.76
26-Oct-14,APPNEXUS,Retargeting,Atlanta,P10,2014.00,,728x90,6828.00,2.00,39.88,5.84,0.00,49.00,922.81,23.14
26-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
26-Oct-14,DBM,Retargeting,Atlanta,P10,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
26-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,160x600,44837.00,51.00,107.41,2.40,0.00,9.00,130.27,1.21
26-Oct-14,TTD,Reach,Atlanta,P10,2014.00,,728x90,128038.00,115.00,293.92,2.30,0.00,30.00,594.31,2.02
26-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,160x600,8947.00,7.00,63.89,7.14,0.00,59.00,1007.17,15.76
26-Oct-14,TTD,Retargeting,Atlanta,P10,2014.00,,728x90,25359.00,4.00,171.35,6.76,0.00,181.00,3107.89,18.14
27-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,1145.00,2.00,3.67,3.20,0.00,0.00,0.00,0.00
27-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,3150.00,1.00,10.70,3.40,0.00,1.00,22.00,2.06
27-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,1149.00,1.00,6.29,5.47,0.00,4.00,87.99,13.99
27-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,3661.00,6.00,19.96,5.45,0.00,29.00,563.89,28.25
27-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,313.00,0.00,2.09,6.66,0.00,0.00,0.00,0.00
27-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
27-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,463.00,1.00,3.45,7.44,0.00,4.00,51.99,15.09
27-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,2.00,20.00,0.00
27-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,6.00,91.52,0.00
27-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3618.00,1.00,0.00,7.23,0.00,11.00,194.35,0.00
27-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,332.00,0.00,0.00,4.72,0.00,0.00,0.00,0.00
27-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,3005.00,1.00,0.00,6.46,0.00,10.00,155.98,0.00
27-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3668.00,7.00,25.29,6.90,0.00,25.00,375.09,14.83
27-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,10155.00,7.00,66.85,6.58,0.00,91.00,1688.85,25.26
28-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,1171.00,2.00,3.60,3.07,0.00,0.00,0.00,0.00
28-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,2914.00,1.00,8.17,2.80,0.00,0.00,0.00,0.00
28-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2709.00,3.00,15.70,5.80,0.00,10.00,132.45,8.44
28-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,8203.00,9.00,41.76,5.09,0.00,54.00,740.45,17.73
28-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1434.00,0.00,8.54,5.95,0.00,4.00,72.98,8.55
28-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3175.00,5.00,20.80,6.55,0.00,13.00,162.16,7.80
28-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3994.00,4.00,0.00,6.95,0.00,18.00,272.49,0.00
28-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,255.00,0.00,0.00,3.98,0.00,1.00,18.00,0.00
28-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,2899.00,2.00,0.00,6.06,0.00,25.00,384.80,0.00
28-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3877.00,0.00,26.54,6.84,0.00,34.00,538.68,20.30
28-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,9902.00,5.00,65.71,6.64,0.00,84.00,1376.70,20.95
29-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,979.00,2.00,3.22,3.29,0.00,0.00,0.00,0.00
29-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,2165.00,1.00,6.16,2.85,0.00,0.00,0.00,0.00
29-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2093.00,4.00,12.28,5.87,0.00,10.00,186.97,15.23
29-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,6333.00,7.00,35.01,5.53,0.00,55.00,1066.68,30.47
29-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1617.00,0.00,9.06,5.60,0.00,6.00,111.98,12.36
29-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
29-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3052.00,2.00,20.10,6.58,0.00,15.00,270.22,13.45
29-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,41649.00,16.00,0.00,0.94,0.00,1.00,23.98,0.00
29-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,3339.00,4.00,0.00,0.79,0.00,,0.00,0.00
29-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,12867.00,7.00,0.00,0.99,0.00,4.00,53.20,0.00
29-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,30933.00,13.00,28.33,0.92,0.00,2.00,34.75,1.23
29-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,66379.00,35.00,64.77,0.98,0.00,4.00,88.75,1.37
29-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3675.00,1.00,0.00,6.87,0.00,33.00,699.82,0.00
29-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,310.00,0.00,0.00,4.11,0.00,0.00,0.00,0.00
29-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,3225.00,2.00,0.00,6.22,0.00,15.00,275.44,0.00
29-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3781.00,4.00,25.72,6.80,0.00,26.00,425.73,16.55
29-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,10096.00,4.00,66.47,6.58,0.00,66.00,1222.19,18.39
30-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,440.00,1.00,1.49,3.38,0.00,0.00,0.00,0.00
30-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,3362.00,1.00,8.22,2.45,0.00,0.00,0.00,0.00
30-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,1621.00,0.00,9.57,5.91,0.00,15.00,225.26,23.53
30-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,5104.00,4.00,29.59,5.80,0.00,50.00,977.49,33.04
30-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1430.00,0.00,8.37,5.85,0.00,10.00,219.99,26.30
30-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
30-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3287.00,2.00,20.69,6.30,0.00,28.00,809.27,39.11
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,34985.00,20.00,0.00,0.86,0.00,4.00,50.25,0.00
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,2588.00,1.00,0.00,0.71,0.00,,0.00,0.00
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,20607.00,6.00,0.00,0.88,0.00,2.00,47.23,0.00
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,34212.00,22.00,28.47,0.83,0.00,10.00,169.55,5.95
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,74618.00,40.00,67.13,0.90,0.00,9.00,176.94,2.64
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,4120.00,5.00,0.00,6.98,0.00,30.00,699.21,0.00
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,313.00,0.00,0.00,3.78,0.00,2.00,64.48,0.00
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,2885.00,3.00,0.00,6.09,0.00,18.00,329.22,0.00
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3863.00,5.00,26.06,6.75,0.00,26.00,455.65,17.48
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,9714.00,3.00,66.22,6.82,0.00,68.00,1077.69,16.28
31-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,1152.00,1.00,4.31,3.74,0.00,0.00,0.00,0.00
31-Oct-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,2500.00,5.00,8.02,3.21,0.00,0.00,0.00,0.00
31-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2488.00,4.00,14.60,5.87,0.00,22.00,377.28,25.84
31-Oct-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,6860.00,4.00,37.13,5.41,0.00,75.00,1600.21,43.10
31-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1401.00,0.00,8.50,6.07,0.00,22.00,458.76,53.98
31-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
31-Oct-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3238.00,5.00,20.58,6.36,0.00,25.00,477.99,23.22
31-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,31705.00,16.00,0.00,0.89,0.00,17.00,418.52,0.00
31-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,2183.00,1.00,0.00,0.68,0.00,,0.00,0.00
31-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,17741.00,13.00,0.00,0.91,0.00,10.00,236.86,0.00
31-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,35799.00,26.00,30.99,0.87,0.00,17.00,373.98,12.07
31-Oct-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,66594.00,34.00,61.05,0.92,0.00,15.00,255.57,4.19
31-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3894.00,1.00,0.00,6.95,0.00,48.00,1321.53,0.00
31-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,304.00,0.00,0.00,4.44,0.00,3.00,57.00,0.00
31-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,2700.00,3.00,0.00,6.57,0.00,26.00,562.66,0.00
31-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3899.00,3.00,25.83,6.62,0.00,32.00,765.05,29.62
31-Oct-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,9622.00,4.00,66.23,6.88,0.00,144.00,3037.79,45.87
1-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,850.00,1.00,2.94,3.46,0.00,0.00,0.00,0.00
1-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,1812.00,6.00,6.55,3.62,0.00,1.00,22.04,3.36
1-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2111.00,3.00,12.25,5.80,0.00,18.00,337.84,27.57
1-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,5477.00,8.00,31.95,5.83,0.00,65.00,1327.83,41.56
1-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1381.00,0.00,8.77,6.35,0.00,13.00,303.98,34.65
1-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
1-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
1-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3117.00,2.00,20.25,6.50,0.00,42.00,655.40,32.37
1-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,16092.00,12.00,0.00,2.21,0.00,13.00,292.93,0.00
1-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,731.00,1.00,0.00,1.63,0.00,,0.00,0.00
1-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,12529.00,15.00,0.00,2.05,0.00,9.00,225.24,0.00
1-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,12131.00,13.00,26.24,2.16,0.00,12.00,237.81,9.06
1-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,32908.00,32.00,76.46,2.32,0.00,9.00,216.33,2.83
1-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3820.00,1.00,0.00,7.41,0.00,42.00,951.12,0.00
1-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,229.00,0.00,0.00,4.26,0.00,0.00,0.00,0.00
1-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,2555.00,0.00,0.00,6.67,0.00,20.00,372.39,0.00
1-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3984.00,4.00,28.34,7.11,0.00,45.00,900.85,31.79
1-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,9091.00,2.00,63.72,7.01,0.00,105.00,2201.34,34.55
2-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,991.00,2.00,4.11,4.15,0.00,3.00,51.23,12.45
2-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,2131.00,3.00,7.11,3.34,0.00,1.00,23.00,3.23
2-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,1992.00,0.00,11.53,5.79,0.00,22.00,346.48,30.04
2-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,5065.00,3.00,28.48,5.62,0.00,38.00,620.67,21.79
2-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1310.00,1.00,7.86,6.00,0.00,14.00,168.50,21.44
2-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
2-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3262.00,2.00,21.20,6.50,0.00,23.00,387.98,18.31
2-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,13263.00,18.00,0.00,2.15,0.00,7.00,102.00,0.00
2-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,491.00,0.00,0.00,1.48,0.00,,0.00,0.00
2-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,11675.00,9.00,0.00,2.02,0.00,4.00,63.00,0.00
2-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,13826.00,19.00,30.63,2.22,0.00,5.00,92.50,3.02
2-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,30526.00,24.00,68.06,2.23,0.00,10.00,206.99,3.04
2-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,3753.00,3.00,0.00,7.36,0.00,25.00,520.99,0.00
2-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,189.00,0.00,0.00,4.18,0.00,1.00,20.00,0.00
2-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,2789.00,1.00,0.00,6.48,0.00,6.00,107.73,0.00
2-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,3960.00,1.00,26.94,6.80,0.00,34.00,668.72,24.82
2-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,9547.00,6.00,65.16,6.83,0.00,67.00,1303.65,20.01
3-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,959.00,1.00,4.17,4.35,0.00,0.00,0.00,0.00
3-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,1982.00,2.00,7.09,3.58,0.00,0.00,0.00,0.00
3-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2334.00,0.00,12.87,5.51,0.00,11.00,209.23,16.26
3-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,5979.00,10.00,33.50,5.60,0.00,18.00,316.02,9.43
3-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1710.00,2.00,8.73,5.10,0.00,7.00,192.22,22.03
3-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
3-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,3226.00,4.00,20.45,6.34,0.00,17.00,305.08,14.92
3-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,23931.00,15.00,0.00,1.86,0.00,2.00,34.98,0.00
3-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,903.00,1.00,0.00,1.38,0.00,,0.00,0.00
3-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,19568.00,14.00,0.00,1.82,0.00,3.00,52.50,0.00
3-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,15313.00,22.00,28.34,1.85,0.00,1.00,13.00,0.46
3-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,33803.00,27.00,65.50,1.94,0.00,7.00,154.00,2.35
3-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,6519.00,0.00,0.00,7.14,0.00,24.00,408.95,0.00
3-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,338.00,0.00,0.00,3.58,0.00,1.00,13.00,0.00
3-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,4316.00,1.00,0.00,6.25,0.00,10.00,162.64,0.00
3-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,5664.00,5.00,36.35,6.42,0.00,18.00,296.27,8.15
3-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,12706.00,6.00,80.13,6.31,0.00,54.00,1006.31,12.56
4-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,160x600,886.00,1.00,3.36,3.79,0.00,1.00,6.50,1.94
4-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,1846.00,0.00,6.81,3.69,0.00,0.00,0.00,0.00
4-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2900.00,13.00,15.24,5.26,0.00,14.00,201.13,13.19
4-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,7313.00,14.00,38.36,5.25,0.00,59.00,953.28,24.85
4-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,1170.00,0.00,6.39,5.46,0.00,10.00,132.71,20.76
4-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
4-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,2109.00,2.00,13.56,6.43,0.00,26.00,346.59,25.56
4-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,2.00,49.49,0.00
4-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
4-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,3.00,56.49,0.00
4-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,1.00,18.50,0.00
4-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,6077.00,0.00,0.00,7.19,0.00,26.00,418.39,0.00
4-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,289.00,0.00,0.00,4.30,0.00,1.00,10.99,0.00
4-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,4571.00,1.00,0.00,6.35,0.00,22.00,349.15,0.00
4-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,5527.00,1.00,36.60,6.62,0.00,32.00,461.16,12.60
4-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,12147.00,4.00,79.42,6.54,0.00,82.00,1491.74,18.78
5-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,2729.00,4.00,14.72,5.39,0.00,18.00,251.38,17.08
5-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,6762.00,4.00,37.40,5.53,0.00,32.00,649.66,17.37
5-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,2.00,15.00,0.00
5-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
5-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,2.00,76.74,0.00
5-Nov-14,TTD,Channel,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,10831.00,11.00,0.00,0.95,0.00,1.00,17.75,0.00
5-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,643.00,0.00,0.00,0.79,0.00,,0.00,0.00
5-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,9009.00,7.00,0.00,0.95,0.00,1.00,25.49,0.00
5-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,160x600,7100.00,4.00,6.20,0.87,0.00,1.00,12.50,2.02
5-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,728x90,13743.00,10.00,13.05,0.95,0.00,0.00,0.00,0.00
5-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,300x250,7948.00,2.00,0.00,7.18,0.00,27.00,504.10,0.00
5-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,468x60,465.00,0.00,0.00,3.62,0.00,1.00,12.00,0.00
5-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,5235.00,1.00,0.00,6.40,0.00,28.00,416.33,0.00
5-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,160x600,4760.00,2.00,32.01,6.72,0.00,26.00,567.46,17.73
5-Nov-14,TTD,Retargeting,Atlanta,P11,2014.00,,728x90,13007.00,11.00,84.14,6.47,0.00,61.00,1155.20,13.73
6-Nov-14,APPNEXUS,Channel,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,160x600,3116.00,16.00,13.97,4.48,0.01,14.00,185.53,13.28
6-Nov-14,APPNEXUS,Retargeting,Atlanta,P11,2014.00,,728x90,7824.00,17.00,36.92,4.72,0.00,58.00,1036.75,28.08
6-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,,0.00,0.00
6-Nov-14,DBM,Retargeting,Atlanta,P11,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,1.00,12.00,0.00
6-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,300x250,6649.00,5.00,0.00,0.86,0.00,3.00,64.99,0.00
6-Nov-14,TTD,Reach,Atlanta,P11,2014.00,,468x60,441.00,0.00,0.00,0.68,0.00,,0.00,0.00
